keypoint_0,keypoint_1,keypoint_2,keypoint_3,keypoint_4,keypoint_5,keypoint_6,keypoint_7,keypoint_8,keypoint_9,keypoint_10,keypoint_11,keypoint_12,keypoint_13,keypoint_14,keypoint_15,keypoint_16,keypoint_17,keypoint_18,keypoint_19,keypoint_20,keypoint_21,keypoint_22,keypoint_23,keypoint_24,keypoint_25,keypoint_26,keypoint_27,keypoint_28,keypoint_29,keypoint_30,keypoint_31,keypoint_32,keypoint_33,Frame,Video,keypoint_0_velocity,keypoint_0_acceleration,keypoint_1_velocity,keypoint_1_acceleration,keypoint_2_velocity,keypoint_2_acceleration,keypoint_3_velocity,keypoint_3_acceleration,keypoint_4_velocity,keypoint_4_acceleration,keypoint_5_velocity,keypoint_5_acceleration,keypoint_6_velocity,keypoint_6_acceleration,keypoint_7_velocity,keypoint_7_acceleration,keypoint_8_velocity,keypoint_8_acceleration,keypoint_9_velocity,keypoint_9_acceleration,keypoint_10_velocity,keypoint_10_acceleration,keypoint_11_velocity,keypoint_11_acceleration,keypoint_12_velocity,keypoint_12_acceleration,keypoint_13_velocity,keypoint_13_acceleration,keypoint_14_velocity,keypoint_14_acceleration,keypoint_15_velocity,keypoint_15_acceleration,keypoint_16_velocity,keypoint_16_acceleration,keypoint_17_velocity,keypoint_17_acceleration,keypoint_18_velocity,keypoint_18_acceleration,keypoint_19_velocity,keypoint_19_acceleration,keypoint_20_velocity,keypoint_20_acceleration,keypoint_21_velocity,keypoint_21_acceleration,keypoint_22_velocity,keypoint_22_acceleration,keypoint_23_velocity,keypoint_23_acceleration,keypoint_24_velocity,keypoint_24_acceleration,keypoint_25_velocity,keypoint_25_acceleration,keypoint_26_velocity,keypoint_26_acceleration,keypoint_27_velocity,keypoint_27_acceleration,keypoint_28_velocity,keypoint_28_acceleration,keypoint_29_velocity,keypoint_29_acceleration,keypoint_30_velocity,keypoint_30_acceleration,keypoint_31_velocity,keypoint_31_acceleration,keypoint_32_velocity,keypoint_32_acceleration,keypoint_33_velocity,keypoint_33_acceleration,Angle,Velocity,Acceleration
tensor(424.7613),tensor(165.2052),tensor(430.8185),tensor(159.6047),tensor(420.6870),tensor(160.2364),tensor(444.4099),tensor(162.1046),tensor(418.1414),tensor(163.9443),tensor(461.4193),tensor(197.2634),tensor(409.7104),tensor(199.3001),tensor(474.4914),tensor(242.0349),tensor(396.8106),tensor(241.7417),tensor(467.3950),tensor(279.9034),tensor(393.9850),tensor(278.4772),tensor(453.3827),tensor(282.6063),tensor(418.8868),tensor(282.7802),tensor(460.4654),tensor(344.9631),tensor(413.3811),tensor(344.9679),tensor(467.5569),tensor(404.2586),tensor(414.5369),tensor(405.9316),133,video_1,tensor(19.5324),tensor(10.1532),tensor(2.5505),tensor(4.2720),tensor(19.5303),tensor(9.1863),tensor(2.1657),tensor(3.9184),tensor(20.5996),tensor(10.4441),tensor(2.2154),tensor(4.3246),tensor(23.7541),tensor(12.1779),tensor(0.7144),tensor(1.7475),tensor(25.2272),tensor(13.5190),tensor(2.2302),tensor(4.4457),tensor(29.2402),tensor(17.1693),tensor(2.0616),tensor(1.4380),tensor(27.2172),tensor(18.3079),tensor(0.8447),tensor(2.3027),tensor(24.7288),tensor(11.6258),tensor(5.8824),tensor(4.4959),tensor(21.3740),tensor(16.7358),tensor(-0.5394),tensor(1.8780),tensor(9.1262),tensor(-4.8655),tensor(7.7266),tensor(10.9761),tensor(-7.1334),tensor(-11.9308),tensor(2.2331),tensor(8.2139),tensor(15.6662),tensor(3.6917),tensor(4.7772),tensor(4.5482),tensor(15.1813),tensor(6.3932),tensor(0.4789),tensor(1.3918),tensor(12.0447),tensor(0.7716),tensor(5.8146),tensor(-0.3169),tensor(11.4879),tensor(14.3753),tensor(-4.0602),tensor(-6.5087),tensor(6.1002),tensor(-23.3893),tensor(6.4376),tensor(-2.6613),tensor(5.3521),tensor(0.3353),tensor(-4.8197),tensor(-7.4180),27.407586782195573,tensor(79.1784),tensor(27.5626)
tensor(429.5633),tensor(166.2685),tensor(435.9698),tensor(160.9066),tensor(426.7643),tensor(161.1964),tensor(452.1033),tensor(162.8498),tensor(0.),tensor(0.),tensor(470.5282),tensor(196.9349),tensor(421.2604),tensor(196.5899),tensor(483.3734),tensor(243.2403),tensor(406.5555),tensor(238.1016),tensor(472.6828),tensor(282.7592),tensor(400.3641),tensor(276.8197),tensor(458.9778),tensor(281.8807),tensor(425.7365),tensor(280.0470),tensor(465.5668),tensor(345.6988),tensor(421.8201),tensor(341.4224),tensor(469.6621),tensor(404.4312),tensor(419.4860),tensor(399.6938),134,video_1,tensor(4.8020),tensor(-14.7304),tensor(1.0634),tensor(-1.4871),tensor(5.1513),tensor(-14.3790),tensor(1.3019),tensor(-0.8638),tensor(6.0773),tensor(-14.5223),tensor(0.9600),tensor(-1.2554),tensor(7.6933),tensor(-16.0607),tensor(0.7452),tensor(0.0308),tensor(-418.1414),tensor(-443.3686),tensor(-163.9443),tensor(-166.1745),tensor(9.1089),tensor(-20.1314),tensor(-0.3285),tensor(-2.3900),tensor(11.5500),tensor(-15.6672),tensor(-2.7102),tensor(-3.5549),tensor(8.8819),tensor(-15.8468),tensor(1.2053),tensor(-4.6770),tensor(9.7449),tensor(-11.6292),tensor(-3.6401),tensor(-3.1006),tensor(5.2879),tensor(-3.8383),tensor(2.8558),tensor(-4.8708),tensor(6.3791),tensor(13.5125),tensor(-1.6575),tensor(-3.8905),tensor(5.5951),tensor(-10.0712),tensor(-0.7255),tensor(-5.5027),tensor(6.8497),tensor(-8.3317),tensor(-2.7332),tensor(-3.2121),tensor(5.1014),tensor(-6.9434),tensor(0.7357),tensor(-5.0789),tensor(8.4390),tensor(-3.0489),tensor(-3.5454),tensor(0.5148),tensor(2.1052),tensor(-3.9950),tensor(0.1726),tensor(-6.2650),tensor(4.9492),tensor(-0.4029),tensor(-6.2379),tensor(-1.4182),29.564333757321865,tensor(450.1404),tensor(370.9620)
tensor(429.8524),tensor(167.0703),tensor(436.0675),tensor(161.8409),tensor(427.8053),tensor(162.0369),tensor(452.5525),tensor(163.1505),tensor(0.),tensor(0.),tensor(471.9272),tensor(196.1655),tensor(423.3964),tensor(196.1792),tensor(485.2607),tensor(242.6690),tensor(409.3876),tensor(239.0550),tensor(473.7541),tensor(282.5814),tensor(403.0253),tensor(277.1381),tensor(460.1666),tensor(281.8870),tensor(427.5407),tensor(279.8636),tensor(464.7983),tensor(345.9381),tensor(422.2310),tensor(340.8341),tensor(469.8705),tensor(405.0233),tensor(422.1469),tensor(398.9117),135,video_1,tensor(0.2890),tensor(-4.5130),tensor(0.8018),tensor(-0.2615),tensor(0.0977),tensor(-5.0536),tensor(0.9343),tensor(-0.3676),tensor(1.0410),tensor(-5.0363),tensor(0.8405),tensor(-0.1195),tensor(0.4492),tensor(-7.2441),tensor(0.3007),tensor(-0.4445),tensor(0.),tensor(418.1414),tensor(0.),tensor(163.9443),tensor(1.3990),tensor(-7.7099),tensor(-0.7694),tensor(-0.4409),tensor(2.1359),tensor(-9.4141),tensor(-0.4107),tensor(2.2994),tensor(1.8874),tensor(-6.9945),tensor(-0.5712),tensor(-1.7766),tensor(2.8321),tensor(-6.9128),tensor(0.9533),tensor(4.5934),tensor(1.0713),tensor(-4.2166),tensor(-0.1778),tensor(-3.0336),tensor(2.6612),tensor(-3.7179),tensor(0.3183),tensor(1.9758),tensor(1.1888),tensor(-4.4062),tensor(0.0063),tensor(0.7318),tensor(1.8042),tensor(-5.0454),tensor(-0.1834),tensor(2.5497),tensor(-0.7685),tensor(-5.8699),tensor(0.2394),tensor(-0.4963),tensor(0.4109),tensor(-8.0282),tensor(-0.5883),tensor(2.9572),tensor(0.2084),tensor(-1.8968),tensor(0.5921),tensor(0.4195),tensor(2.6609),tensor(-2.2882),tensor(-0.7821),tensor(5.4558),31.877615395450245,tensor(6.7900),tensor(-443.3504)
tensor(429.3784),tensor(167.6476),tensor(433.9364),tensor(161.8074),tensor(427.5518),tensor(163.2638),tensor(449.8440),tensor(161.4731),tensor(0.),tensor(0.),tensor(471.4143),tensor(194.2448),tensor(430.1135),tensor(196.4202),tensor(484.0297),tensor(241.6014),tensor(422.1132),tensor(240.1432),tensor(480.7552),tensor(285.1245),tensor(423.4576),tensor(277.3865),tensor(461.7129),tensor(283.9697),tensor(435.2376),tensor(283.1935),tensor(462.0962),tensor(345.3218),tensor(434.7591),tensor(340.7183),tensor(471.5857),tensor(401.6009),tensor(440.9031),tensor(392.1597),136,video_1,tensor(-0.4740),tensor(-0.7630),tensor(0.5773),tensor(-0.2245),tensor(-2.1311),tensor(-2.2288),tensor(-0.0334),tensor(-0.9677),tensor(-0.2535),tensor(-1.2946),tensor(1.2269),tensor(0.3864),tensor(-2.7085),tensor(-3.1577),tensor(-1.6774),tensor(-1.9781),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-0.5129),tensor(-1.9119),tensor(-1.9207),tensor(-1.1513),tensor(6.7171),tensor(4.5812),tensor(0.2409),tensor(0.6517),tensor(-1.2310),tensor(-3.1184),tensor(-1.0676),tensor(-0.4964),tensor(12.7256),tensor(9.8935),tensor(1.0882),tensor(0.1349),tensor(7.0011),tensor(5.9298),tensor(2.5431),tensor(2.7209),tensor(20.4322),tensor(17.7710),tensor(0.2484),tensor(-0.0699),tensor(1.5463),tensor(0.3575),tensor(2.0826),tensor(2.0764),tensor(7.6969),tensor(5.8926),tensor(3.3299),tensor(3.5133),tensor(-2.7021),tensor(-1.9336),tensor(-0.6163),tensor(-0.8557),tensor(12.5281),tensor(12.1172),tensor(-0.1158),tensor(0.4724),tensor(1.7152),tensor(1.5068),tensor(-3.4224),tensor(-4.0145),tensor(18.7561),tensor(16.0952),tensor(-6.7520),tensor(-5.9699),38.71219791717468,tensor(36.8577),tensor(30.0678)
tensor(424.3871),tensor(169.5675),tensor(428.8282),tensor(163.2341),tensor(421.9038),tensor(165.1337),tensor(444.9597),tensor(161.9700),tensor(0.),tensor(0.),tensor(466.8553),tensor(194.0514),tensor(427.8635),tensor(199.2192),tensor(479.6324),tensor(240.0446),tensor(424.1367),tensor(245.2415),tensor(475.3761),tensor(284.5920),tensor(421.9666),tensor(283.8840),tensor(460.1489),tensor(285.3275),tensor(435.0204),tensor(285.8216),tensor(462.2331),tensor(347.6123),tensor(436.3148),tensor(344.2589),tensor(472.0845),tensor(404.6283),tensor(442.6568),tensor(396.0433),137,video_1,tensor(-4.9912),tensor(-4.5172),tensor(1.9198),tensor(1.3426),tensor(-5.1082),tensor(-2.9771),tensor(1.4266),tensor(1.4600),tensor(-5.6479),tensor(-5.3944),tensor(1.8699),tensor(0.6430),tensor(-4.8844),tensor(-2.1759),tensor(0.4969),tensor(2.1742),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-4.5590),tensor(-4.0461),tensor(-0.1934),tensor(1.7273),tensor(-2.2500),tensor(-8.9671),tensor(2.7991),tensor(2.5581),tensor(-4.3973),tensor(-3.1662),tensor(-1.5568),tensor(-0.4891),tensor(2.0235),tensor(-10.7021),tensor(5.0983),tensor(4.0101),tensor(-5.3791),tensor(-12.3802),tensor(-0.5325),tensor(-3.0755),tensor(-1.4910),tensor(-21.9232),tensor(6.4975),tensor(6.2491),tensor(-1.5640),tensor(-3.1103),tensor(1.3578),tensor(-0.7248),tensor(-0.2172),tensor(-7.9141),tensor(2.6281),tensor(-0.7018),tensor(0.1369),tensor(2.8389),tensor(2.2905),tensor(2.9068),tensor(1.5557),tensor(-10.9724),tensor(3.5406),tensor(3.6564),tensor(0.4989),tensor(-1.2163),tensor(3.0274),tensor(6.4499),tensor(1.7537),tensor(-17.0024),tensor(3.8836),tensor(10.6356),37.73740682995705,tensor(18.2890),tensor(-18.5687)
tensor(415.4551),tensor(173.0539),tensor(419.6422),tensor(167.6108),tensor(413.7200),tensor(168.6917),tensor(434.7387),tensor(165.9977),tensor(0.),tensor(0.),tensor(454.4436),tensor(195.1098),tensor(422.4374),tensor(198.0367),tensor(467.7342),tensor(241.5720),tensor(422.6993),tensor(242.6660),tensor(454.2530),tensor(284.7043),tensor(421.3307),tensor(280.0301),tensor(452.3467),tensor(282.9874),tensor(431.3509),tensor(282.8956),tensor(456.8681),tensor(348.0777),tensor(435.3229),tensor(344.9711),tensor(470.5542),tensor(405.4182),tensor(444.8646),tensor(397.3522),138,video_1,tensor(-8.9320),tensor(-3.9407),tensor(3.4864),tensor(1.5665),tensor(-9.1860),tensor(-4.0779),tensor(4.3767),tensor(2.9501),tensor(-8.1839),tensor(-2.5359),tensor(3.5580),tensor(1.6881),tensor(-10.2209),tensor(-5.3366),tensor(4.0277),tensor(3.5308),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-12.4117),tensor(-7.8527),tensor(1.0585),tensor(1.2519),tensor(-5.4261),tensor(-3.1762),tensor(-1.1825),tensor(-3.9816),tensor(-11.8982),tensor(-7.5009),tensor(1.5274),tensor(3.0841),tensor(-1.4374),tensor(-3.4609),tensor(-2.5754),tensor(-7.6738),tensor(-21.1231),tensor(-15.7440),tensor(0.1123),tensor(0.6448),tensor(-0.6358),tensor(0.8551),tensor(-3.8539),tensor(-10.3514),tensor(-7.8022),tensor(-6.2382),tensor(-2.3401),tensor(-3.6980),tensor(-3.6695),tensor(-3.4522),tensor(-2.9260),tensor(-5.5540),tensor(-5.3650),tensor(-5.5019),tensor(0.4654),tensor(-1.8251),tensor(-0.9919),tensor(-2.5475),tensor(0.7122),tensor(-2.8283),tensor(-1.5303),tensor(-2.0292),tensor(0.7898),tensor(-2.2376),tensor(2.2079),tensor(0.4542),tensor(1.3089),tensor(-2.5747),39.64195382823789,tensor(36.3907),tensor(18.1017)
tensor(410.1322),tensor(176.5070),tensor(413.8596),tensor(170.6947),tensor(0.),tensor(0.),tensor(429.3761),tensor(167.0133),tensor(0.),tensor(0.),tensor(450.6233),tensor(194.4645),tensor(419.9065),tensor(198.4702),tensor(462.2532),tensor(241.9887),tensor(420.3416),tensor(243.1699),tensor(445.0786),tensor(281.4928),tensor(417.9562),tensor(279.1820),tensor(449.0782),tensor(285.2277),tensor(428.9486),tensor(285.6269),tensor(455.0357),tensor(347.7256),tensor(434.3003),tensor(345.6694),tensor(469.9032),tensor(404.8433),tensor(443.0259),tensor(397.2440),139,video_1,tensor(-5.3229),tensor(3.6090),tensor(3.4532),tensor(-0.0332),tensor(-5.7826),tensor(3.4034),tensor(3.0840),tensor(-1.2927),tensor(-413.7200),tensor(-405.5361),tensor(-168.6917),tensor(-172.2497),tensor(-5.3626),tensor(4.8583),tensor(1.0156),tensor(-3.0121),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-3.8203),tensor(8.5914),tensor(-0.6453),tensor(-1.7038),tensor(-2.5309),tensor(2.8953),tensor(0.4336),tensor(1.6161),tensor(-5.4810),tensor(6.4171),tensor(0.4167),tensor(-1.1106),tensor(-2.3578),tensor(-0.9204),tensor(0.5039),tensor(3.0793),tensor(-9.1744),tensor(11.9487),tensor(-3.2115),tensor(-3.3238),tensor(-3.3745),tensor(-2.7387),tensor(-0.8481),tensor(3.0058),tensor(-3.2685),tensor(4.5337),tensor(2.2403),tensor(4.5804),tensor(-2.4023),tensor(1.2672),tensor(2.7313),tensor(5.6573),tensor(-1.8324),tensor(3.5326),tensor(-0.3522),tensor(-0.8176),tensor(-1.0226),tensor(-0.0308),tensor(0.6983),tensor(-0.0140),tensor(-0.6511),tensor(0.8792),tensor(-0.5749),tensor(-1.3647),tensor(-1.8387),tensor(-4.0466),tensor(-0.1083),tensor(-1.4172),22.48448020193812,tensor(447.1425),tensor(410.7517)
tensor(407.8971),tensor(175.2703),tensor(411.7380),tensor(169.3189),tensor(0.),tensor(0.),tensor(427.8059),tensor(166.7949),tensor(0.),tensor(0.),tensor(449.4566),tensor(195.8059),tensor(418.6281),tensor(200.6102),tensor(461.0593),tensor(242.1693),tensor(419.7746),tensor(245.4574),tensor(443.5145),tensor(280.8865),tensor(417.3024),tensor(281.4158),tensor(448.3489),tensor(287.0999),tensor(428.0859),tensor(287.7413),tensor(455.0136),tensor(348.5929),tensor(433.8778),tensor(346.5186),tensor(469.6180),tensor(405.3841),tensor(442.6513),tensor(397.6087),140,video_1,tensor(-2.2351),tensor(3.0878),tensor(-1.2367),tensor(-4.6899),tensor(-2.1216),tensor(3.6610),tensor(-1.3759),tensor(-4.4598),tensor(0.),tensor(413.7200),tensor(0.),tensor(168.6917),tensor(-1.5702),tensor(3.7924),tensor(-0.2184),tensor(-1.2340),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-1.1667),tensor(2.6536),tensor(1.3414),tensor(1.9867),tensor(-1.2784),tensor(1.2524),tensor(2.1400),tensor(1.7064),tensor(-1.1939),tensor(4.2872),tensor(0.1806),tensor(-0.2362),tensor(-0.5670),tensor(1.7908),tensor(2.2875),tensor(1.7836),tensor(-1.5641),tensor(7.6104),tensor(-0.6063),tensor(2.6052),tensor(-0.6538),tensor(2.7207),tensor(2.2338),tensor(3.0819),tensor(-0.7293),tensor(2.5392),tensor(1.8722),tensor(-0.3681),tensor(-0.8627),tensor(1.5396),tensor(2.1144),tensor(-0.6169),tensor(-0.0221),tensor(1.8103),tensor(0.8673),tensor(1.2195),tensor(-0.4225),tensor(0.6001),tensor(0.8492),tensor(0.1510),tensor(-0.2852),tensor(0.3659),tensor(0.5408),tensor(1.1157),tensor(-0.3746),tensor(1.4641),tensor(0.3648),tensor(0.4731),22.42101969139333,tensor(7.1835),tensor(-439.9590)
tensor(399.0473),tensor(179.7825),tensor(402.5753),tensor(174.3676),tensor(395.9587),tensor(176.1203),tensor(414.7160),tensor(173.3871),tensor(0.),tensor(0.),tensor(439.8563),tensor(200.4081),tensor(400.3055),tensor(208.8584),tensor(459.3678),tensor(240.8622),tensor(402.8282),tensor(252.1185),tensor(447.8149),tensor(283.9898),tensor(406.7081),tensor(291.1183),tensor(451.0403),tensor(286.5626),tensor(425.2562),tensor(289.7408),tensor(455.8953),tensor(347.0289),tensor(430.0768),tensor(347.6251),tensor(470.4066),tensor(401.4044),tensor(443.6508),tensor(397.1343),141,video_1,tensor(-8.8498),tensor(-6.6147),tensor(4.5122),tensor(5.7489),tensor(-9.1627),tensor(-7.0410),tensor(5.0487),tensor(6.4245),tensor(395.9587),tensor(395.9587),tensor(176.1203),tensor(176.1203),tensor(-13.0899),tensor(-11.5197),tensor(6.5923),tensor(6.8107),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-9.6003),tensor(-8.4337),tensor(4.6022),tensor(3.2608),tensor(-18.3225),tensor(-17.0441),tensor(8.2481),tensor(6.1081),tensor(-1.6915),tensor(-0.4976),tensor(-1.3071),tensor(-1.4876),tensor(-16.9464),tensor(-16.3794),tensor(6.6611),tensor(4.3736),tensor(4.3004),tensor(5.8645),tensor(3.1033),tensor(3.7096),tensor(-10.5943),tensor(-9.9405),tensor(9.7025),tensor(7.4687),tensor(2.6914),tensor(3.4207),tensor(-0.5372),tensor(-2.4094),tensor(-2.8297),tensor(-1.9670),tensor(1.9995),tensor(-0.1150),tensor(0.8817),tensor(0.9037),tensor(-1.5640),tensor(-2.4313),tensor(-3.8010),tensor(-3.3785),tensor(1.1065),tensor(0.2573),tensor(0.7886),tensor(1.0738),tensor(-3.9796),tensor(-4.5204),tensor(0.9995),tensor(1.3741),tensor(-0.4744),tensor(-0.8392),33.95779723232679,tensor(435.1648),tensor(427.9813)
tensor(387.3124),tensor(193.2726),tensor(390.1906),tensor(186.9045),tensor(383.6850),tensor(189.9704),tensor(403.9709),tensor(182.8952),tensor(0.),tensor(0.),tensor(431.8526),tensor(206.9708),tensor(394.4274),tensor(217.9105),tensor(457.8211),tensor(246.0972),tensor(398.9866),tensor(260.4344),tensor(454.5801),tensor(288.7087),tensor(403.5821),tensor(297.4243),tensor(446.9257),tensor(286.8846),tensor(422.6907),tensor(291.3344),tensor(452.3186),tensor(345.3120),tensor(429.4322),tensor(347.2374),tensor(470.9277),tensor(400.7151),tensor(444.9747),tensor(396.2174),142,video_1,tensor(-11.7348),tensor(-2.8850),tensor(13.4901),tensor(8.9779),tensor(-12.3847),tensor(-3.2220),tensor(12.5370),tensor(7.4883),tensor(-12.2737),tensor(-408.2323),tensor(13.8502),tensor(-162.2701),tensor(-10.7450),tensor(2.3449),tensor(9.5080),tensor(2.9158),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-8.0037),tensor(1.5966),tensor(6.5627),tensor(1.9605),tensor(-5.8781),tensor(12.4444),tensor(9.0521),tensor(0.8040),tensor(-1.5467),tensor(0.1448),tensor(5.2350),tensor(6.5420),tensor(-3.8416),tensor(13.1048),tensor(8.3159),tensor(1.6548),tensor(6.7652),tensor(2.4648),tensor(4.7189),tensor(1.6156),tensor(-3.1260),tensor(7.4683),tensor(6.3059),tensor(-3.3966),tensor(-4.1146),tensor(-6.8060),tensor(0.3220),tensor(0.8593),tensor(-2.5655),tensor(0.2643),tensor(1.5937),tensor(-0.4058),tensor(-3.5767),tensor(-4.4584),tensor(-1.7169),tensor(-0.1530),tensor(-0.6446),tensor(3.1564),tensor(-0.3878),tensor(-1.4943),tensor(0.5211),tensor(-0.2675),tensor(-0.6894),tensor(3.2903),tensor(1.3239),tensor(0.3244),tensor(-0.9169),tensor(-0.4425),35.793319874706945,tensor(40.9790),tensor(-394.1858)
tensor(378.5273),tensor(211.8067),tensor(381.2368),tensor(204.4629),tensor(373.3992),tensor(208.4941),tensor(394.9753),tensor(200.4166),tensor(0.),tensor(0.),tensor(426.1678),tensor(222.8869),tensor(383.2683),tensor(237.5627),tensor(454.5039),tensor(256.9352),tensor(388.3874),tensor(282.0678),tensor(462.7508),tensor(295.0238),tensor(396.9872),tensor(316.7585),tensor(449.9807),tensor(297.4562),tensor(420.6582),tensor(303.8214),tensor(457.1570),tensor(350.3376),tensor(424.2507),tensor(351.1194),tensor(476.0553),tensor(401.6486),tensor(441.4743),tensor(394.2117),143,video_1,tensor(-8.7851),tensor(2.9497),tensor(18.5341),tensor(5.0441),tensor(-8.9538),tensor(3.4309),tensor(17.5584),tensor(5.0214),tensor(-10.2858),tensor(1.9879),tensor(18.5237),tensor(4.6735),tensor(-8.9956),tensor(1.7494),tensor(17.5214),tensor(8.0134),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-5.6848),tensor(2.3189),tensor(15.9161),tensor(9.3534),tensor(-11.1591),tensor(-5.2810),tensor(19.6523),tensor(10.6002),tensor(-3.3172),tensor(-1.7705),tensor(10.8380),tensor(5.6031),tensor(-10.5992),tensor(-6.7576),tensor(21.6334),tensor(13.3174),tensor(8.1707),tensor(1.4055),tensor(6.3151),tensor(1.5963),tensor(-6.5949),tensor(-3.4689),tensor(19.3343),tensor(13.0284),tensor(3.0550),tensor(7.1696),tensor(10.5716),tensor(10.2496),tensor(-2.0326),tensor(0.5329),tensor(12.4869),tensor(10.8933),tensor(4.8384),tensor(8.4151),tensor(5.0256),tensor(6.7426),tensor(-5.1815),tensor(-4.5370),tensor(3.8821),tensor(4.2698),tensor(5.1276),tensor(4.6065),tensor(0.9335),tensor(1.6229),tensor(-3.5004),tensor(-4.8243),tensor(-2.0056),tensor(-1.0887),32.55421141849753,tensor(63.9556),tensor(22.9766)
tensor(376.4637),tensor(226.5183),tensor(379.0324),tensor(219.7870),tensor(370.7504),tensor(223.6642),tensor(391.4130),tensor(214.1129),tensor(0.),tensor(0.),tensor(421.0010),tensor(232.8284),tensor(376.9782),tensor(249.8149),tensor(453.7404),tensor(264.4792),tensor(380.4387),tensor(295.0833),tensor(464.1986),tensor(302.5230),tensor(390.0494),tensor(330.8926),tensor(444.9570),tensor(301.5738),tensor(416.7611),tensor(309.5735),tensor(453.1315),tensor(352.9987),tensor(426.2966),tensor(358.9960),tensor(467.3512),tensor(399.6932),tensor(442.0082),tensor(399.4960),144,video_1,tensor(-2.0637),tensor(6.7214),tensor(14.7116),tensor(-3.8225),tensor(-2.2044),tensor(6.7495),tensor(15.3241),tensor(-2.2343),tensor(-2.6489),tensor(7.6369),tensor(15.1701),tensor(-3.3536),tensor(-3.5623),tensor(5.4333),tensor(13.6963),tensor(-3.8251),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-5.1668),tensor(0.5180),tensor(9.9415),tensor(-5.9746),tensor(-6.2901),tensor(4.8690),tensor(12.2522),tensor(-7.4001),tensor(-0.7635),tensor(2.5537),tensor(7.5439),tensor(-3.2941),tensor(-7.9488),tensor(2.6505),tensor(13.0155),tensor(-8.6179),tensor(1.4478),tensor(-6.7229),tensor(7.4992),tensor(1.1841),tensor(-6.9378),tensor(-0.3429),tensor(14.1340),tensor(-5.2003),tensor(-5.0237),tensor(-8.0787),tensor(4.1176),tensor(-6.4540),tensor(-3.8970),tensor(-1.8645),tensor(5.7522),tensor(-6.7348),tensor(-4.0255),tensor(-8.8639),tensor(2.6611),tensor(-2.3645),tensor(2.0459),tensor(7.2275),tensor(7.8765),tensor(3.9944),tensor(-8.7041),tensor(-13.8316),tensor(-1.9553),tensor(-2.8888),tensor(0.5339),tensor(4.0343),tensor(5.2842),tensor(7.2899),28.475351931120038,tensor(45.7941),tensor(-18.1614)
tensor(375.6268),tensor(240.9240),tensor(377.5509),tensor(233.4081),tensor(368.3005),tensor(238.2771),tensor(388.4757),tensor(228.3915),tensor(364.1056),tensor(240.9581),tensor(417.5503),tensor(248.6897),tensor(370.1072),tensor(269.9682),tensor(449.8476),tensor(276.3975),tensor(370.4381),tensor(317.5840),tensor(466.3102),tensor(309.6643),tensor(376.3734),tensor(358.7943),tensor(438.5481),tensor(318.4484),tensor(409.0226),tensor(328.6899),tensor(448.6787),tensor(361.5283),tensor(422.9450),tensor(370.7108),tensor(455.0215),tensor(394.5607),tensor(433.4140),tensor(398.3712),145,video_1,tensor(-0.8369),tensor(1.2268),tensor(14.4057),tensor(-0.3059),tensor(-1.4816),tensor(0.7228),tensor(13.6212),tensor(-1.7029),tensor(-2.4499),tensor(0.1990),tensor(14.6129),tensor(-0.5572),tensor(-2.9373),tensor(0.6250),tensor(14.2786),tensor(0.5823),tensor(364.1056),tensor(364.1056),tensor(240.9581),tensor(240.9581),tensor(-3.4507),tensor(1.7161),tensor(15.8613),tensor(5.9198),tensor(-6.8710),tensor(-0.5809),tensor(20.1533),tensor(7.9011),tensor(-3.8929),tensor(-3.1294),tensor(11.9183),tensor(4.3743),tensor(-10.0005),tensor(-2.0518),tensor(22.5007),tensor(9.4852),tensor(2.1116),tensor(0.6638),tensor(7.1413),tensor(-0.3579),tensor(-13.6760),tensor(-6.7383),tensor(27.9017),tensor(13.7676),tensor(-6.4089),tensor(-1.3852),tensor(16.8746),tensor(12.7570),tensor(-7.7386),tensor(-3.8415),tensor(19.1164),tensor(13.3642),tensor(-4.4528),tensor(-0.4273),tensor(8.5295),tensor(5.8684),tensor(-3.3516),tensor(-5.3975),tensor(11.7148),tensor(3.8383),tensor(-12.3297),tensor(-3.6256),tensor(-5.1326),tensor(-3.1772),tensor(-8.5942),tensor(-9.1281),tensor(-1.1247),tensor(-6.4090),25.5257394402062,tensor(441.8242),tensor(396.0301)
